latitude,longitude,altitude,geometry
55.801485,37.573223,,Point
55.692749,37.589725,,Point
55.647143,37.655338,,Point
55.647143,37.655338,,Point
55.647143,37.655338,,Point
55.802922,37.547504,,Point
55.638358,37.675729,,Point
55.638358,37.675729,,Point
55.705285,37.574471,,Point
55.705285,37.574471,,Point
55.705594,37.454861,,Point
55.697559,37.77961,,Point
55.697559,37.77961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.890527,37.660961,,Point
55.638358,37.675729,,Point
55.717416,37.644558,,Point
55.748356,37.571543,,Point
55.784091,37.69074,,Point
55.662963,37.528217,,Point
55.662963,37.528217,,Point
55.715023,37.802275,,Point
55.715023,37.802275,,Point
55.97127,37.152191,,Point
55.67459,37.806129,,Point
55.653538,37.522611,,Point
55.653538,37.522611,,Point
55.653538,37.522611,,Point
55.720043,37.438421,,Point
55.720043,37.438421,,Point
55.720043,37.438421,,Point
55.66076,37.585556,,Point
55.66076,37.585556,,Point
55.890633,37.58879,,Point
55.642316,37.596237,,Point
55.742265,37.833635,,Point
55.592429,37.608958,,Point
55.841857,37.532592,,Point
55.723263,37.470365,,Point
55.903973,37.591297,,Point
55.76253,37.717447,,Point
55.60815,37.610431,,Point
55.850136,37.481999,,Point
55.850136,37.481999,,Point
55.822615,37.653361,,Point
55.633333,37.664177,,Point
55.590516,37.612802,,Point
55.876566,37.560682,,Point
55.876566,37.560682,,Point
55.695225,37.742106,,Point
55.695225,37.742106,,Point
55.888442,37.669531,,Point
55.888442,37.669531,,Point
55.888442,37.669531,,Point
55.725585,37.56759,,Point
55.879617,37.707323,,Point
55.879617,37.707323,,Point
55.879617,37.707323,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.867051,37.594261,,Point
55.716899,37.630544,,Point
55.716899,37.630544,,Point
55.845132,37.483247,,Point
55.703733,37.732575,,Point
55.641503,37.616755,,Point
55.641503,37.616755,,Point
55.856735,37.474345,,Point
55.856735,37.474345,,Point
55.714049,37.795088,,Point
55.806828,37.638889,,Point
55.806828,37.638889,,Point
55.740487,37.706712,,Point
55.740487,37.706712,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548721,37.57068,,Point
55.802447,37.808698,,Point
55.792746,37.811087,,Point
55.738525,37.834462,,Point
55.519886,37.345131,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.772416,37.4743,,Point
55.539895,37.537685,,Point
55.742265,37.833635,,Point
55.796228,37.786303,,Point
55.796228,37.786303,,Point
55.886064,37.535287,,Point
55.886064,37.535287,,Point
55.810243,37.812112,,Point
55.622873,37.650469,,Point
55.818609,37.797002,,Point
55.818609,37.797002,,Point
55.822615,37.653361,,Point
55.810916,37.730841,,Point
55.810916,37.730841,,Point
55.810916,37.730841,,Point
55.724256,37.420356,,Point
55.672661,37.820906,,Point
55.672661,37.820906,,Point
55.672661,37.820906,,Point
55.672661,37.820906,,Point
55.672661,37.820906,,Point
55.757916,37.82016,,Point
55.757916,37.82016,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.715783,37.774796,,Point
55.707055,37.793085,,Point
55.684067,37.853182,,Point
55.684067,37.853182,,Point
55.684067,37.853182,,Point
55.684067,37.853182,,Point
55.684067,37.853182,,Point
55.684067,37.853182,,Point
55.584833,37.671543,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.704027,37.940858,,Point
55.642225,37.597738,,Point
55.642225,37.597738,,Point
55.755733,37.403315,,Point
55.755733,37.403315,,Point
55.644999,37.36723,,Point
55.644999,37.36723,,Point
55.644999,37.36723,,Point
55.644999,37.36723,,Point
55.606233,37.732763,,Point
55.868299,37.618947,,Point
55.697833,37.748672,,Point
55.707152,37.658877,,Point
55.861307,37.521533,,Point
55.513209,37.568821,,Point
55.795813,37.777967,,Point
55.795813,37.777967,,Point
55.795813,37.777967,,Point
55.795813,37.777967,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.667198,37.643588,,Point
55.841711,37.441763,,Point
55.841711,37.441763,,Point
55.730015,37.676843,,Point
55.730015,37.676843,,Point
55.730015,37.676843,,Point
55.635172,37.67625,,Point
55.635172,37.67625,,Point
55.872329,37.604044,,Point
55.872329,37.604044,,Point
55.872329,37.604044,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.842696,37.361508,,Point
55.723263,37.470365,,Point
55.776613,37.474022,,Point
55.776613,37.474022,,Point
55.776613,37.474022,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.548721,37.57068,,Point
55.520405,37.35186,,Point
55.520405,37.35186,,Point
55.520405,37.35186,,Point
55.593176,37.611104,,Point
55.710002,37.662722,,Point
55.710002,37.662722,,Point
55.710002,37.662722,,Point
55.710002,37.662722,,Point
55.683229,37.66821,,Point
55.683229,37.66821,,Point
55.868627,37.60434,,Point
55.890689,37.386831,,Point
55.704727,37.745304,,Point
55.667152,37.575926,,Point
55.865738,37.673942,,Point
55.865738,37.673942,,Point
55.594056,37.598115,,Point
55.594056,37.598115,,Point
55.594056,37.598115,,Point
55.691242,37.811078,,Point
55.594056,37.598115,,Point
55.609095,37.599328,,Point
55.609095,37.599328,,Point
55.797999,37.623483,,Point
55.797999,37.623483,,Point
55.776765,37.4902,,Point
55.52886,37.516341,,Point
55.85772,37.34938,,Point
55.85772,37.34938,,Point
55.670844,37.775433,,Point
55.520405,37.35186,,Point
55.667086,37.496767,,Point
55.868844,37.465164,,Point
55.868844,37.465164,,Point
55.868844,37.465164,,Point
55.868844,37.465164,,Point
55.727521,37.668201,,Point
55.677539,37.634398,,Point
55.616417,37.582915,,Point
55.890633,37.58879,,Point
55.562938,37.582152,,Point
55.795641,37.386921,,Point
55.70004,37.747639,,Point
55.70004,37.747639,,Point
55.846795,37.350485,,Point
55.683564,37.602957,,Point
55.683564,37.602957,,Point
55.764075,37.609164,,Point
55.764075,37.609164,,Point
55.764075,37.609164,,Point
55.764075,37.609164,,Point
55.576645,37.645124,,Point
55.576645,37.645124,,Point
55.67524,37.52792,,Point
55.67524,37.52792,,Point
55.67524,37.52792,,Point
55.67524,37.52792,,Point
55.67524,37.52792,,Point
55.67524,37.52792,,Point
55.67693,37.597693,,Point
55.67693,37.597693,,Point
55.931971,37.54975,,Point
55.748356,37.571543,,Point
55.748356,37.571543,,Point
55.748356,37.571543,,Point
55.748356,37.571543,,Point
55.748356,37.571543,,Point
55.534408,37.531038,,Point
55.534408,37.531038,,Point
55.609853,37.752975,,Point
55.62912,37.794523,,Point
55.62912,37.794523,,Point
55.62912,37.794523,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.842565,37.379186,,Point
55.644846,37.342364,,Point
55.868945,37.553648,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.709931,37.761186,,Point
55.734212,37.484199,,Point
55.590516,37.612802,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.751746,37.411454,,Point
55.55059,37.56485,,Point
55.881056,37.591701,,Point
55.724033,37.907486,,Point
55.724033,37.907486,,Point
55.98717,37.149748,,Point
55.869647,37.619405,,Point
55.869647,37.619405,,Point
55.696996,37.746975,,Point
55.630451,37.795017,,Point
55.884514,37.538098,,Point
55.884514,37.538098,,Point
55.69903,37.938711,,Point
55.759638,37.804629,,Point
55.50417,37.594315,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.684067,37.853182,,Point
55.547825,37.527301,,Point
55.547825,37.527301,,Point
55.597938,37.60885,,Point
55.597938,37.60885,,Point
55.597938,37.60885,,Point
55.518041,37.343829,,Point
55.518041,37.343829,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.790767,37.687946,,Point
55.791709,37.793759,,Point
55.791709,37.793759,,Point
55.73107,37.457529,,Point
55.98717,37.149748,,Point
55.98717,37.149748,,Point
55.761112,37.415883,,Point
55.761112,37.415883,,Point
55.78643,37.455031,,Point
55.71408,37.669019,,Point
55.71408,37.669019,,Point
55.849772,37.483678,,Point
55.763209,37.410583,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.631915,37.801305,,Point
55.780264,37.827212,,Point
55.602225,37.616207,,Point
55.868627,37.60434,,Point
55.784091,37.69074,,Point
55.63471,37.522522,,Point
55.618995,37.664006,,Point
55.618995,37.664006,,Point
55.87943,37.713468,,Point
55.699842,37.781793,,Point
55.73883,37.820592,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.879132,37.454726,,Point
55.795641,37.386921,,Point
55.730177,37.592446,,Point
55.757369,37.557807,,Point
55.757369,37.557807,,Point
55.987593,37.153799,,Point
55.752921,37.825281,,Point
55.81127,37.783761,,Point
55.81127,37.783761,,Point
55.713953,37.803497,,Point
55.713953,37.803497,,Point
55.674595,37.497548,,Point
55.875683,37.565955,,Point
55.653538,37.522611,,Point
55.710022,37.883007,,Point
55.710022,37.883007,,Point
55.710022,37.883007,,Point
55.710022,37.883007,,Point
55.710022,37.883007,,Point
55.635172,37.67625,,Point
55.635172,37.67625,,Point
55.518041,37.343829,,Point
55.707101,37.572854,,Point
55.913565,37.553972,,Point
55.913565,37.553972,,Point
55.697833,37.748672,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.723967,37.437173,,Point
55.602617,37.584514,,Point
55.795641,37.386921,,Point
55.779864,37.494755,,Point
55.779864,37.494755,,Point
55.779864,37.494755,,Point
55.607839,37.518111,,Point
55.901813,37.574705,,Point
55.901813,37.574705,,Point
55.901813,37.574705,,Point
55.901813,37.574705,,Point
55.695225,37.742106,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.777823,37.616566,,Point
55.777823,37.616566,,Point
55.845279,37.565111,,Point
55.868748,37.535475,,Point
55.842696,37.361508,,Point
55.822615,37.653361,,Point
55.822615,37.653361,,Point
55.822615,37.653361,,Point
55.822615,37.653361,,Point
55.819899,37.757763,,Point
55.819899,37.757763,,Point
55.819899,37.757763,,Point
55.819899,37.757763,,Point
55.819899,37.757763,,Point
55.597266,37.658589,,Point
55.798014,37.776125,,Point
55.892345,37.541395,,Point
55.660531,37.625999,,Point
55.879556,37.533697,,Point
55.82848,37.448042,,Point
55.82848,37.448042,,Point
55.834042,37.506981,,Point
55.616005,37.587946,,Point
55.771864,37.492689,,Point
55.875339,37.689545,,Point
55.875339,37.689545,,Point
55.829537,37.529439,,Point
55.829537,37.529439,,Point
55.829537,37.529439,,Point
55.829537,37.529439,,Point
55.698386,37.782826,,Point
55.842565,37.379186,,Point
55.660038,37.578846,,Point
55.660038,37.578846,,Point
55.587667,37.673537,,Point
55.656006,37.587119,,Point
55.836044,37.520806,,Point
55.893834,37.62281,,Point
55.597938,37.60885,,Point
55.616005,37.587946,,Point
55.616005,37.587946,,Point
55.64824,37.580912,,Point
55.740487,37.706712,,Point
55.861307,37.521533,,Point
55.794831,37.698052,,Point
55.594011,37.607889,,Point
55.710971,37.761761,,Point
55.648565,37.616288,,Point
55.648565,37.616288,,Point
55.79889,37.801646,,Point
55.84447,37.436759,,Point
55.730583,37.758249,,Point
55.880228,37.716306,,Point
55.516379,37.347368,,Point
55.80608,37.610853,,Point
55.80608,37.610853,,Point
55.808675,37.768031,,Point
55.808675,37.768031,,Point
55.81127,37.783761,,Point
55.97127,37.152191,,Point
55.97127,37.152191,,Point
55.677539,37.634398,,Point
55.86843,37.610907,,Point
55.573576,37.486311,,Point
55.648443,37.725415,,Point
55.648443,37.725415,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.873829,37.645249,,Point
55.5718,37.492886,,Point
55.639344,37.342948,,Point
55.764592,37.405372,,Point
55.890467,37.537721,,Point
55.612177,37.59922,,Point
55.610158,37.747927,,Point
55.86602,37.650253,,Point
55.985322,37.146909,,Point
55.865596,37.556253,,Point
55.609233,37.529412,,Point
55.809707,37.450297,,Point
55.7571,37.71371,,Point
55.7571,37.71371,,Point
55.7571,37.71371,,Point
55.7571,37.71371,,Point
55.764592,37.405372,,Point
55.834042,37.506981,,Point
55.834042,37.506981,,Point
55.667152,37.575926,,Point
55.598726,37.512209,,Point
55.598726,37.512209,,Point
55.795641,37.386921,,Point
55.519177,37.347925,,Point
55.519177,37.347925,,Point
55.694205,37.566503,,Point
55.694205,37.566503,,Point
55.638358,37.675729,,Point
55.856538,37.415442,,Point
55.519177,37.347925,,Point
55.880228,37.716306,,Point
55.824506,37.601582,,Point
55.63439,37.797065,,Point
55.699812,37.74816,,Point
55.593726,37.53826,,Point
55.707055,37.793085,,Point
55.714592,37.400081,,Point
55.714592,37.400081,,Point
55.503553,37.599795,,Point
55.503553,37.599795,,Point
55.738242,37.418416,,Point
55.719881,37.828254,,Point
55.719881,37.828254,,Point
55.764075,37.609164,,Point
55.885014,37.643615,,Point
55.798945,37.575064,,Point
55.649967,37.738737,,Point
55.704286,37.937525,,Point
55.670844,37.775433,,Point
55.670844,37.775433,,Point
55.705594,37.454861,,Point
55.887276,37.651394,,Point
55.887276,37.651394,,Point
55.634207,37.512667,,Point
55.647092,37.410448,,Point
55.774006,37.65161,,Point
55.839896,37.403351,,Point
55.865738,37.673942,,Point
55.88308,37.689536,,Point
55.677747,37.561104,,Point
55.672661,37.820906,,Point
55.518041,37.343829,,Point
55.518041,37.343829,,Point
55.518041,37.343829,,Point
55.88402,37.663701,,Point
55.88402,37.663701,,Point
55.88402,37.663701,,Point
55.705777,37.758419,,Point
55.648748,37.759964,,Point
55.648748,37.759964,,Point
55.80403,37.796669,,Point
55.80403,37.796669,,Point
55.79891,37.799823,,Point
55.842696,37.361508,,Point
55.852895,37.44082,,Point
55.737583,37.704448,,Point
55.737583,37.704448,,Point
55.684757,37.847703,,Point
55.684757,37.847703,,Point
55.684757,37.847703,,Point
55.872375,37.552229,,Point
55.872375,37.552229,,Point
55.775373,37.492751,,Point
55.602225,37.616207,,Point
55.623859,37.738369,,Point
55.758858,37.807503,,Point
55.677539,37.634398,,Point
55.763209,37.410583,,Point
55.667731,37.774014,,Point
55.667731,37.774014,,Point
55.885014,37.643615,,Point
55.885014,37.643615,,Point
55.857291,37.563332,,Point
55.989295,37.233246,,Point
55.989295,37.233246,,Point
55.989295,37.233246,,Point
55.989295,37.233246,,Point
55.989295,37.233246,,Point
55.989295,37.233246,,Point
55.566318,37.571956,,Point
55.644999,37.36723,,Point
55.644999,37.36723,,Point
55.692749,37.589725,,Point
55.692749,37.589725,,Point
55.771864,37.492689,,Point
55.771864,37.492689,,Point
55.771864,37.492689,,Point
55.84447,37.436759,,Point
55.847235,37.343236,,Point
55.601442,37.71053,,Point
55.601442,37.71053,,Point
55.601442,37.71053,,Point
55.722274,37.41078,,Point
55.734506,37.661033,,Point
55.734506,37.661033,,Point
55.734506,37.661033,,Point
55.820738,37.718229,,Point
55.846573,37.554403,,Point
55.707907,37.513565,,Point
55.608668,38.078633,,Point
55.98508,37.158722,,Point
55.769884,37.487829,,Point
55.518041,37.343829,,Point
55.767306,37.55796,,Point
55.865152,37.472081,,Point
55.882071,37.52686,,Point
55.882071,37.52686,,Point
55.882071,37.52686,,Point
55.882071,37.52686,,Point
55.882071,37.52686,,Point
55.882071,37.52686,,Point
55.820738,37.718229,,Point
55.820738,37.718229,,Point
55.752242,37.560547,,Point
55.852243,37.610997,,Point
55.677747,37.561104,,Point
55.875551,37.534909,,Point
55.711189,37.761051,,Point
55.705113,37.742995,,Point
55.705113,37.742995,,Point
55.705113,37.742995,,Point
55.707055,37.793085,,Point
55.707055,37.793085,,Point
55.707055,37.793085,,Point
55.806292,37.407205,,Point
55.762895,37.48534,,Point
55.768289,37.837219,,Point
55.768289,37.837219,,Point
55.766192,37.564051,,Point
55.78643,37.455031,,Point
55.78643,37.455031,,Point
55.78643,37.455031,,Point
55.890467,37.537721,,Point
55.712158,37.609901,,Point
55.655651,37.575109,,Point
55.519177,37.347925,,Point
55.639781,37.612326,,Point
55.639781,37.612326,,Point
55.73107,37.457529,,Point
55.867364,37.670762,,Point
55.867364,37.670762,,Point
55.548772,37.549696,,Point
55.548772,37.549696,,Point
55.67959,37.75002,,Point
55.642525,37.543318,,Point
55.685046,37.600046,,Point
55.685046,37.600046,,Point
55.778649,37.497764,,Point
55.757369,37.557807,,Point
55.740907,37.677912,,Point
55.740907,37.677912,,Point
55.806292,37.407205,,Point
55.68733,37.72352,,Point
55.756852,37.806479,,Point
55.756852,37.806479,,Point
55.635955,37.338017,,Point
55.767306,37.55796,,Point
55.767306,37.55796,,Point
55.748539,37.70337,,Point
55.717741,37.42288,,Point
55.842044,37.426869,,Point
55.621394,37.303629,,Point
55.669249,37.861402,,Point
55.669249,37.861402,,Point
55.669249,37.861402,,Point
55.805882,37.844747,,Point
55.712812,37.485367,,Point
55.814578,37.790022,,Point
55.683052,37.852015,,Point
55.636001,37.311238,,Point
55.890108,37.609002,,Point
55.576645,37.645124,,Point
55.780264,37.827212,,Point
55.696387,37.739528,,Point
55.888442,37.669531,,Point
55.68733,37.72352,,Point
55.887932,37.617294,,Point
55.737137,37.709901,,Point
55.547825,37.527301,,Point
55.547825,37.527301,,Point
55.759076,37.417284,,Point
55.759076,37.417284,,Point
55.807602,37.464994,,Point
55.747601,37.763171,,Point
55.747601,37.763171,,Point
55.743127,37.764168,,Point
55.737137,37.709901,,Point
55.669407,37.550504,,Point
55.808872,37.497746,,Point
55.801313,37.634326,,Point
55.514687,37.354465,,Point
55.514687,37.354465,,Point
55.601503,37.343254,,Point
55.704509,37.792915,,Point
55.704509,37.792915,,Point
55.601503,37.343254,,Point
55.601503,37.343254,,Point
55.601503,37.343254,,Point
55.601503,37.343254,,Point
55.601503,37.343254,,Point
55.891734,37.58128,,Point
55.767306,37.55796,,Point
55.767306,37.55796,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.734628,37.52351,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.622573,37.303162,,Point
55.671854,37.459011,,Point
55.671854,37.459011,,Point
55.671854,37.459011,,Point
55.671854,37.459011,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.519886,37.345131,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.7836,37.57793,,Point
55.514687,37.354465,,Point
55.514687,37.354465,,Point
55.514687,37.354465,,Point
55.514687,37.354465,,Point
55.747753,37.421928,,Point
55.755733,37.403315,,Point
55.516379,37.347368,,Point
55.794345,37.511877,,Point
55.539966,37.539365,,Point
55.593243,37.461248,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.907551,37.573618,,Point
55.800666,37.504106,,Point
55.764921,37.674103,,Point
55.66731,37.64763,,Point
55.524355,37.513961,,Point
55.524355,37.513961,,Point
55.656006,37.587119,,Point
55.471403,37.547612,,Point
55.874243,37.549444,,Point
55.857185,37.441619,,Point
55.516955,37.352039,,Point
55.856351,37.445527,,Point
55.618878,37.4144,,Point
55.891835,37.570671,,Point
55.891835,37.570671,,Point
55.891835,37.570671,,Point
55.855083,37.660054,,Point
55.855083,37.660054,,Point
55.704727,37.745304,,Point
55.704727,37.745304,,Point
55.695225,37.742106,,Point
55.741764,37.520348,,Point
55.741764,37.520348,,Point
55.741764,37.520348,,Point
55.741764,37.520348,,Point
55.537791,37.575693,,Point
55.537791,37.575693,,Point
55.552612,37.558337,,Point
55.740563,37.861878,,Point
55.740563,37.861878,,Point
55.573576,37.486311,,Point
55.847285,37.367544,,Point
55.833562,37.504915,,Point
55.833562,37.504915,,Point
55.730583,37.758249,,Point
55.730583,37.758249,,Point
55.88402,37.663701,,Point
55.747753,37.421928,,Point
55.80403,37.796669,,Point
55.80403,37.796669,,Point
55.516955,37.352039,,Point
55.516955,37.352039,,Point
55.516955,37.352039,,Point
55.5656,37.34267,,Point
55.5656,37.34267,,Point
55.5656,37.34267,,Point
55.684067,37.853182,,Point
55.747753,37.421928,,Point
55.747753,37.421928,,Point
55.810916,37.730841,,Point
55.515599,37.371461,,Point
55.515686,37.35433,,Point
55.793773,37.783464,,Point
55.758858,37.807503,,Point
55.761897,37.715938,,Point
55.722198,37.6729,,Point
55.70071,37.817672,,Point
55.683595,37.915247,,Point
55.683595,37.915247,,Point
55.697072,37.815705,,Point
55.853102,37.445716,,Point
55.853102,37.445716,,Point
55.631727,37.794621,,Point
55.631727,37.794621,,Point
55.631727,37.794621,,Point
55.631727,37.794621,,Point
55.631727,37.794621,,Point
55.724033,37.907486,,Point
55.809226,37.828452,,Point
55.809226,37.828452,,Point
55.630451,37.795017,,Point
55.852243,37.610997,,Point
55.859837,37.56317,,Point
55.860792,37.563072,,Point
55.862181,37.560457,,Point
55.869016,37.555274,,Point
55.874243,37.549444,,Point
55.874243,37.549444,,Point
55.679915,37.680356,,Point
55.609233,37.529412,,Point
55.609233,37.529412,,Point
55.609233,37.529412,,Point
55.609233,37.529412,,Point
55.810916,37.730841,,Point
55.649967,37.738737,,Point
55.763209,37.410583,,Point
55.982935,37.188133,,Point
55.630451,37.795017,,Point
55.630451,37.795017,,Point
55.630451,37.795017,,Point
55.630451,37.795017,,Point
55.630451,37.795017,,Point
55.704935,37.469764,,Point
55.779099,37.708167,,Point
55.738672,37.68023,,Point
55.738672,37.68023,,Point
55.608668,38.078633,,Point
55.845805,37.520536,,Point
55.943971,37.347117,,Point
55.867713,37.552741,,Point
55.867713,37.552741,,Point
55.867713,37.552741,,Point
55.867713,37.552741,,Point
55.811113,37.532628,,Point
55.81211,37.528918,,Point
55.626604,37.720609,,Point
55.626604,37.720609,,Point
55.626604,37.720609,,Point
55.624174,37.311229,,Point
55.590312,37.373078,,Point
55.590312,37.373078,,Point
55.616249,37.42642,,Point
55.572558,37.487335,,Point
55.572558,37.487335,,Point
55.868844,37.465164,,Point
55.868844,37.465164,,Point
55.868844,37.465164,,Point
55.789871,37.783383,,Point
55.80103,37.766998,,Point
55.80103,37.766998,,Point
55.80103,37.766998,,Point
55.8468,37.483301,,Point
55.8468,37.483301,,Point
55.8468,37.483301,,Point
55.677539,37.634398,,Point
55.534408,37.531038,,Point
55.604722,37.708787,,Point
55.641707,37.607673,,Point
55.69109,37.542958,,Point
55.69109,37.542958,,Point
55.69109,37.542958,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.573576,37.486311,,Point
55.5718,37.492886,,Point
55.5718,37.492886,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.7296,37.750775,,Point
55.709262,37.824005,,Point
55.647092,37.410448,,Point
55.647092,37.410448,,Point
55.647092,37.410448,,Point
55.756852,37.806479,,Point
55.756852,37.806479,,Point
55.756852,37.806479,,Point
55.707152,37.658877,,Point
55.707152,37.658877,,Point
55.871597,37.511293,,Point
55.871597,37.511293,,Point
55.803024,37.60849,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.877198,37.512425,,Point
55.794178,37.576456,,Point
55.881056,37.591701,,Point
55.881056,37.591701,,Point
55.881056,37.591701,,Point
55.659744,37.752984,,Point
55.667731,37.774014,,Point
55.773601,37.711895,,Point
55.610158,37.747927,,Point
55.853173,37.437972,,Point
55.856538,37.415442,,Point
55.856538,37.415442,,Point
55.856538,37.415442,,Point
55.865626,37.570581,,Point
55.608556,37.73014,,Point
55.738242,37.418416,,Point
55.738242,37.418416,,Point
55.821628,37.514904,,Point
55.820738,37.718229,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.552612,37.558337,,Point
55.550606,37.569423,,Point
55.550606,37.569423,,Point
55.597821,37.65549,,Point
55.609095,37.599328,,Point
55.609095,37.599328,,Point
55.823758,37.515425,,Point
55.633536,37.760845,,Point
55.633536,37.760845,,Point
55.67959,37.75002,,Point
55.67959,37.75002,,Point
55.761112,37.415883,,Point
55.761112,37.415883,,Point
55.761112,37.415883,,Point
55.61841,37.756578,,Point
55.849903,37.503001,,Point
55.722076,37.893921,,Point
55.722076,37.893921,,Point
55.704935,37.469764,,Point
55.704935,37.469764,,Point
55.704935,37.469764,,Point
55.704935,37.469764,,Point
55.53993,37.577139,,Point
55.672763,37.601466,,Point
55.672763,37.601466,,Point
55.672763,37.601466,,Point
55.834042,37.506981,,Point
55.834042,37.506981,,Point
55.834042,37.506981,,Point
55.834042,37.506981,,Point
55.90413,37.57766,,Point
55.806828,37.638889,,Point
55.794345,37.511877,,Point
55.785463,37.362208,,Point
55.788981,37.613135,,Point
55.845805,37.520536,,Point
55.80829,37.807144,,Point
55.806636,37.781533,,Point
55.792746,37.811087,,Point
55.69903,37.938711,,Point
55.69903,37.938711,,Point
55.69903,37.938711,,Point
55.704996,37.922335,,Point
55.7836,37.57793,,Point
55.738525,37.834462,,Point
55.738525,37.834462,,Point
55.738525,37.834462,,Point
55.704408,37.919002,,Point
55.593176,37.611104,,Point
55.593176,37.611104,,Point
55.76525,37.656442,,Point
55.714729,37.734425,,Point
55.770152,37.83713,,Point
55.770152,37.83713,,Point
55.71411,37.735027,,Point
55.57779,37.574229,,Point
55.57779,37.574229,,Point
55.57779,37.574229,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.88308,37.689536,,Point
55.849772,37.483678,,Point
55.856351,37.445527,,Point
